"draw","site_index","cover","site"
67,12,87.2938350456751,"Ste Anne Patch"
68,12,87.2964439469809,"Ste Anne Patch"
69,12,87.2986930810991,"Ste Anne Patch"
70,12,87.3006326241529,"Ste Anne Patch"
71,12,87.3022997292958,"Ste Anne Patch"
72,12,87.3037326587785,"Ste Anne Patch"
73,12,87.3049643026614,"Ste Anne Patch"
74,12,87.3060229326982,"Ste Anne Patch"
75,12,87.3069328505297,"Ste Anne Patch"
76,12,87.3077149449778,"Ste Anne Patch"
77,12,87.3083856866998,"Ste Anne Patch"
78,12,87.3089615315245,"Ste Anne Patch"
79,12,87.309456781891,"Ste Anne Patch"
80,12,87.3098820320745,"Ste Anne Patch"
81,12,87.3102490385376,"Ste Anne Patch"
82,12,87.3105640891535,"Ste Anne Patch"
83,12,87.31083504481,"Ste Anne Patch"
84,12,87.3110680769823,"Ste Anne Patch"
85,12,87.3112684934286,"Ste Anne Patch"
86,12,87.311440859061,"Ste Anne Patch"
87,12,87.3115890999029,"Ste Anne Patch"
88,12,87.3117165925001,"Ste Anne Patch"
89,12,87.3118259891433,"Ste Anne Patch"
90,12,87.3119201319868,"Ste Anne Patch"
91,12,87.312001300655,"Ste Anne Patch"
92,12,87.3120711073475,"Ste Anne Patch"
93,12,87.3121311425295,"Ste Anne Patch"
94,12,87.3121827740295,"Ste Anne Patch"
95,12,87.3122271782043,"Ste Anne Patch"
96,12,87.312265366741,"Ste Anne Patch"
97,12,87.312298209709,"Ste Anne Patch"
98,12,87.3123264553832,"Ste Anne Patch"
99,12,87.3123507472934,"Ste Anne Patch"
100,12,87.3123716388866,"Ste Anne Patch"
